Sample_Name,BioSample,BioProject,Other_Name,Other_ID,Dataset,City/Location,Country,Continent,Location_Descriptor,Material,Latitude,Longitude,Lat-Long,Depth [IN M],Date_Collected,cb-broad-desc,cb-narrow-desc,cb-material-type,sra:env_broad_scale,sra:env_local_scale,sra:env_medium
SRR28911311,PRJNA732392,SAMN41165251,haib17CEM5241_HMGMHCCXY_SL343437,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911532,PRJNA732392,SAMN41165198,haib17CEM5241_HMGMHCCXY_SL343438,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911316,PRJNA732392,SAMN41164491,haib17CEM5241_HMGMHCCXY_SL343439,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910895,PRJNA732392,SAMN41164447,haib17CEM5241_HMGMHCCXY_SL343440,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911340,PRJNA732392,SAMN41165160,haib17CEM5241_HMGMHCCXY_SL343441,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911320,PRJNA732392,SAMN41165243,haib17CEM5241_HMGMHCCXY_SL343442,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910978,PRJNA732392,SAMN41164537,haib17CEM5241_HMGMHCCXY_SL343443,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911588,PRJNA732392,SAMN41164953,haib17CEM5241_HMGMHCCXY_SL343444,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911110,PRJNA732392,SAMN41164916,haib17CEM5241_HMGMHCCXY_SL343445,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911496,PRJNA732392,SAMN41165296,haib17CEM5241_HMGMHCCXY_SL343446,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911283,PRJNA732392,SAMN41164598,haib17CEM5241_HMGMHCCXY_SL343447,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910830,PRJNA732392,SAMN41165060,haib17CEM5241_HMGMHCCXY_SL343448,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911401,PRJNA732392,SAMN41164910,haib17CEM5241_HMGMHCCXY_SL343449,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911482,PRJNA732392,SAMN41164643,haib17CEM5241_HMGMHCCXY_SL343450,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911421,PRJNA732392,SAMN41164827,haib17CEM5241_HMGMHCCXY_SL343451,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911410,PRJNA732392,SAMN41164903,haib17CEM5241_HMGMHCCXY_SL343452,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911237,PRJNA732392,SAMN41164769,haib17CEM5241_HMGMHCCXY_SL343453,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910900,PRJNA732392,SAMN41164803,haib17CEM5241_HMGMHCCXY_SL343454,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910969,PRJNA732392,SAMN41164546,haib17CEM5241_HMGMHCCXY_SL343455,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911077,PRJNA732392,SAMN41165010,haib17CEM5241_HMGMHCCXY_SL343456,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911616,PRJNA732392,SAMN41164863,haib17CEM5241_HMGMHCCXY_SL343457,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911091,PRJNA732392,SAMN41164933,haib17CEM5241_HMGMHCCXY_SL343458,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910868,PRJNA732392,SAMN41164961,haib17CEM5241_HMGMHCCXY_SL343459,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910742,PRJNA732392,SAMN41164556,haib17CEM5241_HMGMHCCXY_SL343460,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911107,PRJNA732392,SAMN41164918,haib17CEM5241_HMGMHCCXY_SL343461,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911222,PRJNA732392,SAMN41164512,haib17CEM5241_HMGMHCCXY_SL343462,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910919,PRJNA732392,SAMN41164720,haib17CEM5241_HMGMHCCXY_SL343463,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911436,PRJNA732392,SAMN41164814,haib17CEM5241_HMGMHCCXY_SL343464,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910911,PRJNA732392,SAMN41164793,haib17CEM5241_HMGMHCCXY_SL343465,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911473,PRJNA732392,SAMN41164651,haib17CEM5241_HMGMHCCXY_SL343466,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911441,PRJNA732392,SAMN41164809,haib17CEM5241_HMGMHCCXY_SL343467,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911360,PRJNA732392,SAMN41165077,haib17CEM5241_HMGMHCCXY_SL343468,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911014,PRJNA732392,SAMN41165262,haib17CEM5241_HMGMHCCXY_SL343469,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911184,PRJNA732392,SAMN41164590,haib17CEM5241_HMGMHCCXY_SL343470,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911271,PRJNA732392,SAMN41164608,haib17CEM5241_HMGMHCCXY_SL343471,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911359,PRJNA732392,SAMN41165078,haib17CEM5241_HMGMHCCXY_SL343472,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911031,PRJNA732392,SAMN41165182,haib17CEM5241_HMGMHCCXY_SL343473,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910785,PRJNA732392,SAMN41165230,haib17CEM5241_HMGMHCCXY_SL343474,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911211,PRJNA732392,SAMN41164522,haib17CEM5241_HMGMHCCXY_SL343475,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911108,PRJNA732392,SAMN41164917,haib17CEM5241_HMGMHCCXY_SL343476,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911518,PRJNA732392,SAMN41165210,haib17CEM5241_HMGMHCCXY_SL343477,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911245,PRJNA732392,SAMN41164697,haib17CEM5241_HMGMHCCXY_SL343478,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910762,PRJNA732392,SAMN41165316,haib17CEM5241_HMGMHCCXY_SL343479,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910991,PRJNA732392,SAMN41165283,haib17CEM5241_HMGMHCCXY_SL343480,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911094,PRJNA732392,SAMN41164930,haib17CEM5241_HMGMHCCXY_SL343481,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910889,PRJNA732392,SAMN41164877,haib17CEM5241_HMGMHCCXY_SL343482,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910758,PRJNA732392,SAMN41165319,haib17CEM5241_HMGMHCCXY_SL343483,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911385,PRJNA732392,SAMN41164990,haib17CEM5241_HMGMHCCXY_SL343484,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911213,PRJNA732392,SAMN41164520,haib17CEM5241_HMGMHCCXY_SL343485,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910784,PRJNA732392,SAMN41165231,haib17CEM5241_HMGMHCCXY_SL343486,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911047,PRJNA732392,SAMN41165103,haib17CEM5241_HMGMHCCXY_SL343487,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911102,PRJNA732392,SAMN41164923,haib17CEM5241_HMGMHCCXY_SL343488,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911089,PRJNA732392,SAMN41164935,haib17CEM5241_HMGMHCCXY_SL343489,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911479,PRJNA732392,SAMN41164646,haib17CEM5241_HMGMHCCXY_SL343490,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911407,PRJNA732392,SAMN41164906,haib17CEM5241_HMGMHCCXY_SL343491,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910993,PRJNA732392,SAMN41165281,haib17CEM5241_HMGMHCCXY_SL343492,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910726,PRJNA732392,SAMN41164635,haib17CEM5241_HMGMHCCXY_SL343493,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911289,PRJNA732392,SAMN41164593,haib17CEM5241_HMGMHCCXY_SL343494,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910935,PRJNA732392,SAMN41164410,haib17CEM5241_HMGMHCCXY_SL343495,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911275,PRJNA732392,SAMN41164606,haib17CEM5241_HMGMHCCXY_SL343496,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911137,PRJNA732392,SAMN41164762,haib17CEM5241_HMGMHCCXY_SL343497,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910947,PRJNA732392,SAMN41164630,haib17CEM5241_HMGMHCCXY_SL343498,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911146,PRJNA732392,SAMN41164754,haib17CEM5241_HMGMHCCXY_SL343499,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911486,PRJNA732392,SAMN41165305,haib17CEM5241_HMGMHCCXY_SL343500,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911297,PRJNA732392,SAMN41164500,haib17CEM5241_HMGMHCCXY_SL343501,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911535,PRJNA732392,SAMN41165130,haib17CEM5241_HMGMHCCXY_SL343502,,metasub,,Singapore,Asia,,,,,1.430048 N 103.833081 E,,6/21/17,built environment,subway,surface,,,
SRR28911434,PRJNA732392,SAMN41164816,haib17CEM5241_HMGMHCCXY_SL343503,,metasub,,Singapore,Asia,,,,,1.429403 N 103.831747 E,,6/21/17,built environment,subway,surface,,,
SRR28911378,PRJNA732392,SAMN41164466,haib17CEM5241_HMGMHCCXY_SL343504,,metasub,,Singapore,Asia,,,,,1.429458 N 103.834111 E,,6/21/17,built environment,subway,surface,,,
SRR28911038,PRJNA732392,SAMN41165176,haib17CEM5241_HMGMHCCXY_SL343505,,metasub,,Singapore,Asia,,,,,1.429435 N 103.831715 E,,6/21/17,built environment,subway,surface,,,
SRR28911013,PRJNA732392,SAMN41165263,haib17CEM5241_HMGMHCCXY_SL343506,,metasub,,Singapore,Asia,,,,,1.437203 N 103.786117 E,,6/21/17,built environment,subway,surface,,,
SRR28910730,PRJNA732392,SAMN41164423,haib17CEM5241_HMGMHCCXY_SL343507,,metasub,,Singapore,Asia,,,,,1.432157 N 103.773752 E,,6/21/17,built environment,subway,surface,,,
SRR28910972,PRJNA732392,SAMN41164543,haib17CEM5241_HMGMHCCXY_SL343508,,metasub,,Singapore,Asia,,,,,1.431875 N 103.775139 E,,6/21/17,built environment,subway,surface,,,
SRR28910999,PRJNA732392,SAMN41165276,haib17CEM5241_HMGMHCCXY_SL343509,,metasub,,Singapore,Asia,,,,,1.431775 N 103.773577 E,,6/21/17,built environment,subway,surface,,,
SRR28911151,PRJNA732392,SAMN41164749,haib17CEM5241_HMGMHCCXY_SL343510,,metasub,,Singapore,Asia,,,,,1.431387 N 103.77403 E,,6/21/17,built environment,subway,surface,,,
SRR28910854,PRJNA732392,SAMN41164974,haib17CEM5241_HMGMHCCXY_SL343511,,metasub,,Singapore,Asia,,,,,1.431449 N 103.774245 E,,6/21/17,built environment,subway,surface,,,
SRR28911622,PRJNA732392,SAMN41164857,haib17CEM5241_HMGMHCCXY_SL343512,,metasub,,Singapore,Asia,,,,,1.431889 N 103.774939 E,,6/21/17,built environment,subway,surface,,,
SRR28911090,PRJNA732392,SAMN41164934,haib17CEM5241_HMGMHCCXY_SL343513,,metasub,,Singapore,Asia,,,,,1.429695 N 103.834455 E,,6/21/17,built environment,subway,surface,,,
SRR28911139,PRJNA732392,SAMN41164760,haib17CEM5241_HMGMHCCXY_SL343514,,metasub,,Singapore,Asia,,,,,1.430058 N 103.833092 E,,6/21/17,built environment,subway,surface,,,
SRR28910741,PRJNA732392,SAMN41164422,haib17CEM5241_HMGMHCCXY_SL343515,,metasub,,Singapore,Asia,,,,,1.429474 N 103.834138 E,,6/21/17,built environment,subway,surface,,,
SRR28911583,PRJNA732392,SAMN41164957,haib17CEM5241_HMGMHCCXY_SL343516,,metasub,,Singapore,Asia,,,,,1.430197 N 103.833657 E,,6/21/17,built environment,subway,surface,,,
SRR28911070,PRJNA732392,SAMN41164468,haib17CEM5241_HMGMHCCXY_SL343517,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910791,PRJNA732392,SAMN41165225,haib17CEM5241_HMGTJCCXY_SL342592,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911398,PRJNA732392,SAMN41164913,haib17CEM5241_HMGTJCCXY_SL342593,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28911219,PRJNA732392,SAMN41164515,haib17CEM5241_HMGW3CCXY_SL342592,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910995,PRJNA732392,SAMN41165279,haib17CEM5241_HMGW3CCXY_SL342593,,metasub,,Poland,Europe,,,,,missing,,6/24/17,built environment,subway,surface,,,
SRR28910941,PRJNA732392,SAMN41164701,haib17DB4959_H3MGVCCXY_SL259824,,metasub,,USA,North America,,,,,40.707482 N 73.799114 W,,6/21/17,built environment,subway,surface,,,
SRR28911372,PRJNA732392,SAMN41165002,haib17DB4959_H3MGVCCXY_SL259825,,metasub,,USA,North America,,,,,40.681511 N 73.879607 W,,6/21/17,built environment,subway,surface,,,
SRR28910964,PRJNA732392,SAMN41164615,haib17DB4959_H3MGVCCXY_SL259826,,metasub,,USA,North America,,,,,40.683377 N 73.873421 W,,6/21/17,built environment,subway,surface,,,
SRR28911145,PRJNA732392,SAMN41164755,haib17DB4959_H3MGVCCXY_SL259827,,metasub,,USA,North America,,,,,40.697034 N 73.837067 W,,6/21/17,built environment,subway,surface,,,
SRR28911003,PRJNA732392,SAMN41165272,haib17DB4959_H3MGVCCXY_SL259828,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911172,PRJNA732392,SAMN41164666,haib17DB4959_H3MGVCCXY_SL259829,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911263,PRJNA732392,SAMN41164681,haib17DB4959_H3MGVCCXY_SL259830,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911604,PRJNA732392,SAMN41164938,haib17DB4959_H3MGVCCXY_SL259831,,metasub,,USA,North America,,,,,40.759851 N 73.829086 W,,6/21/17,built environment,subway,surface,,,
SRR28911133,PRJNA732392,SAMN41164830,haib17DB4959_H3MGVCCXY_SL259832,,metasub,,USA,North America,,,,,40.745242 N 73.949073 W,,6/21/17,built environment,subway,surface,,,
SRR28910994,PRJNA732392,SAMN41165280,haib17DB4959_H3MGVCCXY_SL259833,,metasub,,USA,North America,,,,,40.749024 N 73.869365 W,,6/21/17,built environment,subway,surface,,,
SRR28911537,PRJNA732392,SAMN41165128,haib17DB4959_H3MGVCCXY_SL259834,,metasub,,USA,North America,,,,,40.750675 N 73.940154 W,,6/21/17,built environment,subway,surface,,,
SRR28911224,PRJNA732392,SAMN41164510,haib17DB4959_H3MGVCCXY_SL259835,,metasub,,USA,North America,,,,,40.674373 N 73.896511 W,,6/21/17,built environment,subway,surface,,,
SRR28911595,PRJNA732392,SAMN41164461,haib17DB4959_H3MGVCCXY_SL259836,,metasub,,USA,North America,,,,,40.702677 N 73.799824 W,,6/21/17,built environment,subway,surface,,,
SRR28911264,PRJNA732392,SAMN41164680,haib17DB4959_H3MGVCCXY_SL259837,,metasub,,USA,North America,,,,,40.70037 N 73.807688 W,,6/21/17,built environment,subway,surface,,,
SRR28911573,PRJNA732392,SAMN41165031,haib17DB4959_H3MGVCCXY_SL259838,,metasub,,USA,North America,,,,,40.68332 N 73.873467 W,,6/21/17,built environment,subway,surface,,,
SRR28910826,PRJNA732392,SAMN41165064,haib17DB4959_H3MGVCCXY_SL259839,,metasub,,USA,North America,,,,,40.69109 N 73.867957 W,,6/21/17,built environment,subway,surface,,,
SRR28911229,PRJNA732392,SAMN41164408,haib17DB4959_H3MGVCCXY_SL259840,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911154,PRJNA732392,SAMN41164441,haib17DB4959_H3MGVCCXY_SL259841,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911600,PRJNA732392,SAMN41164942,haib17DB4959_H3MGVCCXY_SL259842,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911449,PRJNA732392,SAMN41164737,haib17DB4959_H3MGVCCXY_SL259843,,metasub,,USA,North America,,,,,40.754737 N 74.000555 W,,6/21/17,built environment,subway,surface,,,
SRR28911284,PRJNA732392,SAMN41164597,haib17DB4959_H3MGVCCXY_SL259844,,metasub,,USA,North America,,,,,40.754714 N 74.000648 W,,6/21/17,built environment,subway,surface,,,
SRR28911065,PRJNA732392,SAMN41165021,haib17DB4959_H3MGVCCXY_SL259845,,metasub,,USA,North America,,,,,40.759711 N 73.829503 W,,6/21/17,built environment,subway,surface,,,
SRR28911021,PRJNA732392,SAMN41165191,haib17DB4959_H3MGVCCXY_SL259846,,metasub,,USA,North America,,,,,40.754936 N 74.0007 W,,6/21/17,built environment,subway,surface,,,
SRR28911432,PRJNA732392,SAMN41164817,haib17DB4959_H3MGVCCXY_SL259847,,metasub,,USA,North America,,,,,40.678661 N 73.903162 W,,6/21/17,built environment,subway,surface,,,
SRR28911167,PRJNA732392,SAMN41164670,haib17DB4959_H3MGVCCXY_SL259848,,metasub,,USA,North America,,,,,40.702668 N 73.799864 W,,6/21/17,built environment,subway,surface,,,
SRR28911343,PRJNA732392,SAMN41165157,haib17DB4959_H3MGVCCXY_SL259849,,metasub,,USA,North America,,,,,40.700385 N 73.807742 W,,6/21/17,built environment,subway,surface,,,
SRR28911319,PRJNA732392,SAMN41165244,haib17DB4959_H3MGVCCXY_SL259851,,metasub,,USA,North America,,,,,40.681693 N 73.879266 W,,6/21/17,built environment,subway,surface,,,
SRR28911299,PRJNA732392,SAMN41164499,haib17DB4959_H3MGVCCXY_SL259852,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911225,PRJNA732392,SAMN41164509,haib17DB4959_H3MGVCCXY_SL259853,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911561,PRJNA732392,SAMN41165042,haib17DB4959_H3MGVCCXY_SL259854,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911114,PRJNA732392,SAMN41164847,haib17DB4959_H3MGVCCXY_SL259855,,metasub,,USA,North America,,,,,40.749271 N 73.937667 W,,6/21/17,built environment,subway,surface,,,
SRR28911008,PRJNA732392,SAMN41165267,haib17DB4959_H3MGVCCXY_SL259856,,metasub,,USA,North America,,,,,40.755363 N 73.845943 W,,6/21/17,built environment,subway,surface,,,
SRR28911390,PRJNA732392,SAMN41164986,haib17DB4959_H3MGVCCXY_SL259857,,metasub,,USA,North America,,,,,40.749051 N 73.869285 W,,6/21/17,built environment,subway,surface,,,
SRR28911617,PRJNA732392,SAMN41164862,haib17DB4959_H3MGVCCXY_SL259858,,metasub,,USA,North America,,,,,40.756827 N 73.838549 W,,6/21/17,built environment,subway,surface,,,
SRR28910850,PRJNA732392,SAMN41164977,haib17DB4959_H3MGVCCXY_SL259859,,metasub,,USA,North America,,,,,40.674194 N 73.896618 W,,6/21/17,built environment,subway,surface,,,
SRR28910745,PRJNA732392,SAMN41164553,haib17DB4959_H3MGVCCXY_SL259860,,metasub,,USA,North America,,,,,40.700362 N 73.807683 W,,6/21/17,built environment,subway,surface,,,
SRR28910962,PRJNA732392,SAMN41164428,haib17DB4959_H3MGVCCXY_SL259861,,metasub,,USA,North America,,,,,40.676907 N 73.899561 W,,6/21/17,built environment,subway,surface,,,
SRR28910740,PRJNA732392,SAMN41164557,haib17DB4959_H3MGVCCXY_SL259862,,metasub,,USA,North America,,,,,40.679619 N 73.885561 W,,6/21/17,built environment,subway,surface,,,
SRR28911337,PRJNA732392,SAMN41165163,haib17DB4959_H3MGVCCXY_SL259863,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910943,PRJNA732392,SAMN41164634,haib17DB4959_H3MGVCCXY_SL259864,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911613,PRJNA732392,SAMN41164866,haib17DB4959_H3MGVCCXY_SL259865,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911602,PRJNA732392,SAMN41164940,haib17DB4959_H3MGVCCXY_SL259866,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911152,PRJNA732392,SAMN41164748,haib17DB4959_H3MGVCCXY_SL259867,,metasub,,USA,North America,,,,,40.75493 N 74.000701 W,,6/21/17,built environment,subway,surface,,,
SRR28911105,PRJNA732392,SAMN41164920,haib17DB4959_H3MGVCCXY_SL259868,,metasub,,USA,North America,,,,,40.752889 N 73.977727 W,,6/21/17,built environment,subway,surface,,,
SRR28911241,PRJNA732392,SAMN41164766,haib17DB4959_H3MGVCCXY_SL259869,,metasub,,USA,North America,,,,,40.742762 N 73.954023 W,,6/21/17,built environment,subway,surface,,,
SRR28910814,PRJNA732392,SAMN41165139,haib17DB4959_H3MGVCCXY_SL259870,,metasub,,USA,North America,,,,,40.745623 N 73.948391 W,,6/21/17,built environment,subway,surface,,,
SRR28911227,PRJNA732392,SAMN41164507,haib17DB4959_H3MGVCCXY_SL259871,,metasub,,USA,North America,,,,,40.674389 N 73.896495 W,,6/21/17,built environment,subway,surface,,,
SRR28911558,PRJNA732392,SAMN41165045,haib17DB4959_H3MGVCCXY_SL259872,,metasub,,USA,North America,,,,,40.697634 N 73.835993 W,,6/21/17,built environment,subway,surface,,,
SRR28911567,PRJNA732392,SAMN41164470,haib17DB4959_H3MGVCCXY_SL259873,,metasub,,USA,North America,,,,,40.676753 N 73.899534 W,,6/21/17,built environment,subway,surface,,,
SRR28911430,PRJNA732392,SAMN41164819,haib17DB4959_H3MGVCCXY_SL259874,,metasub,,USA,North America,,,,,40.691322 N 73.866799 W,,6/21/17,built environment,subway,surface,,,
SRR28911026,PRJNA732392,SAMN41164485,haib17DB4959_H3MGVCCXY_SL259875,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910923,PRJNA732392,SAMN41164438,haib17DB4959_H3MGVCCXY_SL259876,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28911113,PRJNA732392,SAMN41164848,haib17DB4959_H3MGVCCXY_SL259877,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910998,PRJNA732392,SAMN41164494,haib17DB4959_H3MGVCCXY_SL259878,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR28910824,PRJNA732392,SAMN41165066,haib17DB4959_H3MGVCCXY_SL259879,,metasub,,USA,North America,,,,,40.755972 N 73.985953 W,,6/21/17,built environment,subway,surface,,,
